location,,,,경도,위도
서울특별시 동작구 상도동 사당로,,,,126.9671393,37.48777853
서울특별시 동작구 상도동 등용로,,,,126.9319601,37.50845474
서울특별시 동작구 사당동 사당로16길,,,,126.9706231,37.47807631
서울특별시 동작구 대방동 대방동23길,,,,126.9240662,37.50405228
서울특별시 동작구 노량진동 노들로,,,,126.9417874,37.51618826
서울특별시 동작구 사당동 솔밭로,,,,126.967454,37.48547653
서울특별시 동작구 대방동 국사봉길,,,,126.9316324,37.49631468
서울특별시 마포구 도화동 새창로8길,,,,126.9502138,37.53688212
서울특별시 마포구 마포동 마포대로,,,,126.9519682,37.54467845
서울특별시 마포구 노고산동 신촌로,,,,126.9494836,37.55672108
서울특별시 마포구 성산동 모래내로7길,,,,126.912464,37.56696089
서울특별시 마포구 성산동 성미산로,,,,126.926259,37.5625057
서울특별시 마포구 망원동 월드컵로25길,,,,126.8988647,37.55708472
서울특별시 마포구 아현동 만리재로,,,,126.9591182,37.5478039
서울특별시 마포구 대흥동 대흥로,,,,126.9366582,37.54258457
서울특별시 마포구 노고산동 백범로,,,,126.9369802,37.55247542
서울특별시 마포구 망원동 포은로,,,,126.9031901,37.55821436
서울특별시 마포구 신수동 토정로,,,,126.9207147,37.54536742
서울특별시 마포구 망원동 망원로,,,,126.9034657,37.55715654
서울특별시 마포구 공덕동 마포대로,,,,126.9519682,37.54467845
서울특별시 마포구 도화동 마포대로,,,,126.9519682,37.54467845
서울특별시 마포구 성산동 월드컵로,,,,126.8951683,37.56568382
서울특별시 마포구 도화동 삼개로,,,,126.9475969,37.53779855
서울특별시 마포구 대흥동 숭문길,,,,126.9452641,37.54863855
서울특별시 마포구 창전동 토정로,,,,126.9207147,37.54536742
서울특별시 마포구 망원동 방울내로11길,,,,126.9046806,37.56116105
서울특별시 마포구 아현동 마포대로,,,,126.9519682,37.54467845
서울특별시 마포구 아현동 손기정로,,,,126.9627269,37.55642739
서울특별시 마포구 공덕동 마포대로14길,,,,126.9564937,37.54837478
서울특별시 마포구 신공덕동 백범로,,,,126.9369802,37.55247542
서울특별시 마포구 대흥동 독막로,,,,126.9372313,37.54744584
서울특별시 마포구 서교동 월드컵로10길,,,,126.9137739,37.55505568
서울특별시 마포구 공덕동 만리재로,,,,126.9591182,37.5478039
서울특별시 마포구 신수동 독막로,,,,126.9372313,37.54744584
서울특별시 마포구 서교동 잔다리로,,,,126.9207801,37.55060565
서울특별시 마포구 동교동 양화로,,,,126.9258162,37.55765882
서울특별시 마포구 상암동 월드컵북로60길,,,,126.8858407,37.58286459
서울특별시 마포구 상암동 매봉산로,,,,126.8906986,37.5762417
서울특별시 마포구 신정동 국회대로,,,,126.9285994,37.5424947
서울특별시 마포구 서교동 와우산로17길,,,,126.9220823,37.55018408
서울특별시 마포구 중동 모래내로9길,,,,126.9128004,37.56777562
서울특별시 마포구 공덕동 백범로36길,,,,126.9494145,37.54361035
서울특별시 마포구 동교동 연희로,,,,126.9271972,37.56179857
서울특별시 마포구 합정동 포은로,,,,126.9031901,37.55821436
서울특별시 마포구 망원동 월드컵로,,,,126.8951683,37.56568382
서울특별시 마포구 망원동 성산로,,,,126.9077337,37.56391756
서울특별시 마포구 성산동 월드컵로36길,,,,126.9048471,37.56773742
서울특별시 마포구 공덕동 백범로,,,,126.9369802,37.55247542
서울특별시 마포구 염리동 신촌로,,,,126.9494836,37.55672108
서울특별시 마포구 상수동 독막로,,,,126.9372313,37.54744584
서울특별시 마포구 도화동 도화길,,,,126.9489128,37.54060358
서울특별시 마포구 용강동 대흥로,,,,126.9366582,37.54258457
서울특별시 마포구 대흥동 대흥로20길,,,,126.9448496,37.55003059
서울특별시 마포구 신수동 백범로,,,,126.9369802,37.55247542
서울특별시 마포구 합정동 독막로,,,,126.9372313,37.54744584
서울특별시 마포구 합정동 강변북로,,,,126.9040284,37.54998679
서울특별시 마포구 망원동 연남로13길,,,,126.9150393,37.56600597
서울특별시 마포구 성산동 월드컵북로,,,,126.9143103,37.56213554
서울특별시 마포구 합정동 양화로,,,,126.9258162,37.55765882
서울특별시 마포구 상암동 가양대로,,,,126.8762914,37.58025504
서울특별시 마포구 동교동 동교로,,,,126.9240061,37.55915313
서울특별시 마포구 마포동 강변북로,,,,126.9040284,37.54998679
서울특별시 마포구 대흥동 백범로,,,,126.9369802,37.55247542
서울특별시 마포구 서교동 와우산로,,,,126.9231808,37.55205749
서울특별시 마포구 서교동 홍익로,,,,126.9228849,37.55402193
서울특별시 마포구 동교동 월드컵북로,,,,126.9143103,37.56213554
서울특별시 마포구 연남동 성미산로,,,,126.926259,37.5625057
서울특별시 마포구 상암동 월드컵북로,,,,126.9143103,37.56213554
서울특별시 마포구 창전동 서강로,,,,126.9297487,37.54679855
서울특별시 마포구 상수동 와우산로,,,,126.9231808,37.55205749
서울특별시 마포구 서교동 동교로,,,,126.9240061,37.55915313
서울특별시 마포구 성산동 성산로,,,,126.9077337,37.56391756
서울특별시 마포구 상암동 증산로,,,,126.8946739,37.56454541
서울특별시 마포구 용강동 토정로37길,,,,126.946293,37.54278064
서울특별시 마포구 용강동 토정로,,,,126.9207147,37.54536742
서울특별시 마포구 마포동 토정로,,,,126.9207147,37.54536742
서울특별시 마포구 염리동 백범로,,,,126.9369802,37.55247542
서울특별시 마포구 창전동 창전로,,,,126.9324219,37.5492695
서울특별시 마포구 창전동 서강로9길,,,,126.9322187,37.55362354
서울특별시 마포구 서교동 독막로,,,,126.9372313,37.54744584
서울특별시 마포구 합정동 독막로8길,,,,126.9178135,37.54669032
서울특별시 마포구 망원동 강변북로,,,,126.9040284,37.54998679
서울특별시 마포구 성산동 증산로,,,,126.8946739,37.56454541
서울특별시 마포구 성산동 월드컵로30길,,,,126.9065558,37.56194065
서울특별시 마포구 상암동 월드컵로,,,,126.8951683,37.56568382
서울특별시 마포구 상암동 성암로,,,,126.896058,37.57822829
서울특별시 마포구 상암동 상암산로,,,,126.8919445,37.57890354
서울특별시 마포구 아현동 마포대로21길,,,,126.9555622,37.55458695
서울특별시 마포구 아현동 신촌로,,,,126.9494836,37.55672108
서울특별시 마포구 용강동 토정로31길,,,,126.9448049,37.54392814
서울특별시 마포구 신수동 서강로,,,,126.9297487,37.54679855
서울특별시 마포구 신수동 국회대로,,,,126.9285994,37.5424947
서울특별시 마포구 신수동 독막로28길,,,,126.9371067,37.54473554
서울특별시 마포구 신정동 창전로,,,,126.9324219,37.5492695
서울특별시 마포구 연남동 동교로,,,,126.9240061,37.55915313
서울특별시 마포구 연남동 연남로,,,,126.9208829,37.56333312
서울특별시 마포구 성산동 성중길,,,,126.9003102,37.5705776
서울특별시 마포구 상암동 마포나루길,,,,126.8982795,37.55238673
서울특별시 서대문구 창천동 연세로5길,,,,126.9351502,37.55676147
서울특별시 서대문구 홍제동 세검정로,,,,126.9489416,37.59486043
서울특별시 서대문구 북가좌동 불광천길,,,,126.9097609,37.58273896
서울특별시 서대문구 홍제동 세검정로4길,,,,126.9535982,37.58912764
서울특별시 서대문구 연희동 성산로,,,,126.9328348,37.56036253
서울특별시 서대문구 홍은동 연희로,,,,126.9353073,37.57547925
서울특별시 서대문구 홍제동 통일로,,,,126.9487025,37.58557577
서울특별시 서대문구 신촌동 성산로24길,,,,126.9486616,37.56770716
서울특별시 서대문구 연희동 연희로,,,,126.9353073,37.57547925
서울특별시 서대문구 홍은동 세검정로,,,,126.9489416,37.59486043
서울특별시 서대문구 홍은동 통일로,,,,126.9487025,37.58557577
서울특별시 서대문구 북가좌동 응암로,,,,126.9087098,37.57731524
서울특별시 서대문구 신촌동 성산로,,,,126.9328348,37.56036253
서울특별시 서대문구 홍은동 가좌로,,,,126.9284282,37.58048708
서울특별시 서대문구 홍은동 홍은중앙로,,,,126.9486881,37.60448428
서울특별시 서대문구 북가좌동 증가로20가길,,,,126.9203955,37.58101976
서울특별시 서대문구 연희동 모래내로,,,,126.9417709,37.58468057
서울특별시 서대문구 남가좌동 증가로12나길,,,,126.9207993,37.58073224
서울특별시 서대문구 영천동 통일로,,,,126.9487025,37.58557577
서울특별시 서대문구 북아현동 서소문로,,,,126.9676027,37.56214786
서울특별시 서대문구 연희동 연희맛로,,,,126.9279645,37.56584119
서울특별시 서대문구 홍제동 홍제내길,,,,126.9359053,37.58664605
서울특별시 서대문구 남가좌동 가재울미래로,,,,126.9142756,37.57190241
서울특별시 서대문구 북아현동 북아현로,,,,126.9569975,37.55994703
서울특별시 서대문구 홍제동 모래내로,,,,126.9417709,37.58468057
서울특별시 서대문구 홍제동 인왕시장길,,,,126.9433007,37.59136183
서울특별시 서대문구 대신동 성산로,,,,126.9328348,37.56036253
서울특별시 서대문구 창천동 성산로,,,,126.9328348,37.56036253
서울특별시 서대문구 홍은동 세검정로1길,,,,126.9461591,37.59592286
서울특별시 서대문구 홍은동 연희로41길,,,,126.934641,37.59257899
서울특별시 서대문구 충정로3가 서소문로,,,,126.9676027,37.56214786
서울특별시 서대문구 합동 서소문로,,,,126.9676027,37.56214786
서울특별시 서대문구 대현동 신촌역로,,,,126.9424462,37.55845038
서울특별시 서대문구 창천동 신촌로,,,,126.9398547,37.5563757
서울특별시 서대문구 연희동 수색로,,,,126.9039919,37.57571015
서울특별시 서대문구 북가좌동 거북골로,,,,126.92263,37.57815265
서울특별시 서대문구 북가좌동 수색로,,,,126.9039919,37.57571015
서울특별시 서대문구 남가좌동 모래내로15길,,,,126.9197592,37.57376761
서울특별시 서대문구 남가좌동 증가로,,,,126.9156897,37.5790007
서울특별시 서대문구 현저동 통일로,,,,126.9487025,37.58557577
서울특별시 서대문구 북아현동 신촌로29길,,,,126.9522323,37.5577159
서울특별시 서대문구 창천동 연세로,,,,126.9386578,37.55932983
서울특별시 서대문구 북가좌동 응암로1길,,,,126.9107238,37.58138371
서울특별시 서대문구 냉천동 통일로,,,,126.9487025,37.58557577
서울특별시 서대문구 연희동 가좌로,,,,126.9284282,37.58048708
서울특별시 서대문구 북가좌동 증가로,,,,126.9156897,37.5790007
서울특별시 서대문구 남가좌동 수색로,,,,126.9039919,37.57571015
서울특별시 서대문구 미근동 통일로,,,,126.9487025,37.58557577
서울특별시 서대문구 연희동 연희로11길,,,,126.9287217,37.56794263
서울특별시 서대문구 남가좌동 거북골로,,,,126.92263,37.57815265
서울특별시 서대문구 연희동 홍제천로,,,,126.9327239,37.57775479
서울특별시 서대문구 홍은동 모래내로,,,,126.9417709,37.58468057
서울특별시 서대문구 북가좌동 수색로6길,,,,126.9138343,37.57154661
서울특별시 서대문구 영천동 독립문로,,,,126.9607863,37.56969744
서울특별시 서대문구 홍은동 홍지문길,,,,126.9555891,37.59738653
서울특별시 서대문구 충정로2가 통일로,,,,126.9487025,37.58557577
서울특별시 서대문구 영천동 성산로,,,,126.9328348,37.56036253
서울특별시 서대문구 충정로2가 충정로,,,,126.9629281,37.56218589
서울특별시 서대문구 충정로3가 충정로,,,,126.9629281,37.56218589
서울특별시 서대문구 연희동 증가로,,,,126.9156897,37.5790007
서울특별시 서초구 양재동 강남대로,,,,127.0348121,37.48309576
서울특별시 서초구 서초동 사평대로,,,,127.0196535,37.50276952
서울특별시 서초구 서초동 남부순환로339길,,,,127.0215047,37.48503154
서울특별시 서초구 방배동 동작대로,,,,126.9827171,37.4925868
서울특별시 서초구 양재동 매헌로,,,,127.0346536,37.46377752
서울특별시 서초구 잠원동 강남대로,,,,127.0348121,37.48309576
서울특별시 서초구 서초동 효령로,,,,126.990523,37.47937163
서울특별시 서초구 서초동 서초대로38길,,,,127.0069683,37.48951901
서울특별시 서초구 방배동 남부순환로,,,,127.0108312,37.47952132
서울특별시 서초구 방배동 방배천로,,,,126.9822053,37.47718151
서울특별시 서초구 양재동 마방로,,,,127.0417281,37.47576242
서울특별시 서초구 원지동 양재대로,,,,127.0362488,37.46083737
서울특별시 서초구 반포동 반포대로,,,,127.0012153,37.50562866
서울특별시 서초구 반포동 신반포로,,,,126.9905371,37.50263344
서울특별시 서초구 서초동 강남대로,,,,127.0348121,37.48309576
서울특별시 서초구 서초동 서운로,,,,127.0244838,37.4942479
서울특별시 서초구 신원동 청계산로9길,,,,127.0581069,37.4511533
서울특별시 서초구 잠원동 신반포로47길,,,,127.0182753,37.51307296
서울특별시 서초구 반포동 동작대로,,,,126.9827171,37.4925868
서울특별시 서초구 방배동 방배로37길,,,,126.9870422,37.49352675
서울특별시 서초구 양재동 양재대로,,,,127.0362488,37.46083737
서울특별시 서초구 잠원동 신반포로23길,,,,127.0055434,37.51172413
서울특별시 서초구 잠원동 잠원로,,,,127.0128687,37.51961853
서울특별시 서초구 잠원동 신반포로,,,,126.9905371,37.50263344
서울특별시 서초구 반포동 사평대로,,,,127.0196535,37.50276952
서울특별시 서초구 반포동 서래로,,,,126.998303,37.4974962
서울특별시 서초구 서초동 반포대로,,,,127.0012153,37.50562866
서울특별시 서초구 서초동 경부고속도로,,,,127.0318867,37.47195887
서울특별시 서초구 서초동 사임당로20길,,,,127.0221762,37.48855505
서울특별시 서초구 서초동 반포대로27길,,,,127.006541,37.48984363
서울특별시 서초구 내곡동 헌릉로,,,,127.0616942,37.45689129
서울특별시 서초구 방배동 방배로,,,,126.9967671,37.48339514
서울특별시 서초구 원지동 경부고속도로,,,,127.0318867,37.47195887
서울특별시 서초구 서초동 남부순환로,,,,127.0108312,37.47952132
서울특별시 서초구 서초동 사임당로,,,,127.0218098,37.49093417
서울특별시 서초구 방배동 과천대로,,,,126.9827865,37.47535697
서울특별시 서초구 양재동 바우뫼로12길,,,,127.0321545,37.47029119
서울특별시 서초구 양재동 헌릉로,,,,127.0616942,37.45689129
서울특별시 서초구 잠원동 올림픽대로,,,,127.0008229,37.51106129
서울특별시 서초구 서초동 서초중앙로,,,,127.0162958,37.48567032
서울특별시 서초구 서초동 효령로68길,,,,127.023044,37.48510567
서울특별시 서초구 서초동 서초대로40길,,,,127.0074064,37.48933234
서울특별시 서초구 방배동 동광로,,,,126.9945558,37.49387919
서울특별시 서초구 방배동 방배중앙로,,,,126.9877313,37.4887227
서울특별시 서초구 양재동 바우뫼로,,,,127.033695,37.47509664
서울특별시 서초구 잠원동 바우뫼로,,,,127.033695,37.47509664
서울특별시 서초구 우면동 양재대로,,,,127.0362488,37.46083737
서울특별시 서초구 우면동 잠원로,,,,127.0128687,37.51961853
서울특별시 서초구 반포동 고무래로,,,,127.0183153,37.49958608
서울특별시 서초구 서초동 서초대로,,,,126.9998387,37.48890294
서울특별시 서초구 서초동 명달로,,,,127.0057923,37.47962487
서울특별시 서초구 방배동 효령로4길,,,,126.990125,37.47571574
서울특별시 서초구 양재동 동산로,,,,127.0405444,37.46945714
서울특별시 서초구 반포동 신반포로19길,,,,126.9966594,37.50521248
서울특별시 서초구 반포동 신반포로15길,,,,126.9942273,37.50466188
서울특별시 서초구 반포동 주흥길,,,,127.0203856,37.50666814
서울특별시 서초구 서초동 사평대로56길,,,,127.0236882,37.50292098
서울특별시 서초구 서초동 서초대로77길,,,,127.0255341,37.50061311
서울특별시 서초구 서초동 서초대로64길,,,,127.0211418,37.49193979
서울특별시 서초구 방배동 도구로,,,,126.9858505,37.48530564
서울특별시 서초구 양재동 논현로,,,,127.0447675,37.47784978
서울특별시 서초구 잠원동 반포대로,,,,127.0012153,37.50562866
서울특별시 서초구 잠원동 잠원로4길,,,,127.0102889,37.5135264
서울특별시 서초구 반포동 잠원로,,,,127.0128687,37.51961853
서울특별시 서초구 서초동 남부순환로331길,,,,127.0196463,37.48322824
서울특별시 서초구 서초동 효령로55길,,,,127.0142612,37.48643492
서울특별시 서초구 방배동 효령로,,,,126.990523,37.47937163
서울특별시 서초구 양재동 경부고속도로,,,,127.0318867,37.47195887
서울특별시 서초구 잠원동 신반포로33길,,,,127.0098236,37.51282129
서울특별시 서초구 서초동 서운로26길,,,,127.0225605,37.50243852
서울특별시 서초구 우면동 중앙로,,,,127.0153842,37.45750982
서울특별시 서초구 양재동 남부순환로,,,,127.0108312,37.47952132
서울특별시 서초구 양재동 동산로19길,,,,127.0460834,37.47407036
서울특별시 서초구 내곡동 언주로,,,,127.0761178,37.45699035
서울특별시 서초구 방배동 사평대로,,,,127.0196535,37.50276952
서울특별시 서초구 반포동 올림픽대로,,,,127.0008229,37.51106129
서울특별시 서초구 신원동 청계산로,,,,127.0634292,37.43771853
서울특별시 성동구 행당동 고산자로,,,,127.0375415,37.56840826
서울특별시 성동구 성수동1가 왕십리로,,,,127.0441967,37.55406352
서울특별시 성동구 마장동 고산자로,,,,127.0375415,37.56840826
서울특별시 성동구 하왕십리동 무학로,,,,127.0302434,37.56636164
서울특별시 성동구 응봉동 독서당로,,,,127.0187834,37.54670736
서울특별시 성동구 성수동2가 성수이로7길,,,,127.0530282,37.54266875
서울특별시 성동구 홍익동 무학로,,,,127.0302434,37.56636164
서울특별시 성동구 상왕십리동 마장로19길,,,,127.0258689,37.56902422
서울특별시 성동구 하왕십리동 마장로,,,,127.0340409,37.56608576
서울특별시 성동구 성수동2가 성수이로,,,,127.0544635,37.53845005
서울특별시 성동구 행당동 왕십리광장로,,,,127.0380674,37.56065253
서울특별시 성동구 마장동 살곶이길,,,,127.04999,37.56031369
서울특별시 성동구 금호동4가 장터길,,,,127.0197466,37.54809829
서울특별시 성동구 옥수동 동호로,,,,127.0140476,37.55064699
서울특별시 성동구 옥수동 뚝섬로,,,,127.0475742,37.54162783
서울특별시 성동구 도선동 고산자로,,,,127.0375415,37.56840826
서울특별시 성동구 도선동 무학로6길,,,,127.0353832,37.56496923
서울특별시 성동구 행당동 고산자로4길,,,,127.0363113,37.55419702
서울특별시 성동구 금호동1가 행당로,,,,127.0327355,37.55845235
서울특별시 성동구 성수동1가 고산자로,,,,127.0375415,37.56840826
서울특별시 성동구 금호동2가 금호로,,,,127.0254765,37.55165668
서울특별시 성동구 옥수동 독서당로,,,,127.0187834,37.54670736
서울특별시 성동구 성수동1가 뚝섬로1길,,,,127.0457239,37.54232712
서울특별시 성동구 마장동 마장로,,,,127.0340409,37.56608576
서울특별시 성동구 금호동4가 금호로,,,,127.0254765,37.55165668
서울특별시 성동구 성수동1가 강변북로,,,,127.0367473,37.5398071
서울특별시 성동구 성수동2가 성수일로8길,,,,127.0539109,37.54584384
서울특별시 성동구 행당동 마조로,,,,127.0403935,37.55913444
서울특별시 성동구 성수동1가 동부간선로,,,,127.0523878,37.55157317
서울특별시 성동구 용답동 천호대로,,,,127.0663519,37.56082935
서울특별시 성동구 하왕십리동 무학봉길,,,,127.0320211,37.56254635
서울특별시 성동구 도선동 왕십리로24길,,,,127.0343101,37.56435463
서울특별시 성동구 성수동1가 성수일로,,,,127.048846,37.544287
서울특별시 성동구 성수동2가 뚝섬로,,,,127.0475742,37.54162783
서울특별시 성동구 성수동2가 성수일로12길,,,,127.0547046,37.54768343
서울특별시 성동구 송정동 천호대로,,,,127.0663519,37.56082935
서울특별시 성동구 행당동 왕십리로,,,,127.0441967,37.55406352
서울특별시 성동구 금호동4가 강변북로,,,,127.0367473,37.5398071
서울특별시 성동구 용답동 자동차시장3길,,,,127.0630505,37.56039056
서울특별시 성동구 도선동 왕십리로,,,,127.0441967,37.55406352
서울특별시 성동구 성수동1가 광나루로,,,,127.0459061,37.55098115
서울특별시 성동구 성수동2가 뚝섬로17길,,,,127.0604778,37.54019351
서울특별시 성동구 하왕십리동 왕십리로,,,,127.0441967,37.55406352
서울특별시 성동구 하왕십리동 난계로,,,,127.0242798,37.56382676
서울특별시 성동구 사근동 살곶이길,,,,127.04999,37.56031369
서울특별시 성동구 금호동4가 금호로3길,,,,127.0242244,37.54785035
서울특별시 성동구 성수동1가 뚝섬로5길,,,,127.0509852,37.54179956
서울특별시 성동구 성수동2가 아차산로,,,,127.0458391,37.54813299
서울특별시 성동구 성수동2가 아차산로7길,,,,127.0550388,37.5467237
서울특별시 성동구 도선동 무학로,,,,127.0302434,37.56636164
서울특별시 성동구 행당동 고산자로10길,,,,127.0364734,37.55838858
서울특별시 성동구 옥수동 매봉길,,,,127.0141154,37.54630659
서울특별시 성동구 성수동2가 광나루로,,,,127.0459061,37.55098115
서울특별시 성동구 사근동 왕십리로,,,,127.0441967,37.55406352
서울특별시 성동구 행당동 사근동길,,,,127.0436757,37.56059435
서울특별시 성동구 금호동2가 금호산길,,,,127.0191349,37.55171601
서울특별시 성동구 성수동1가 뚝섬로,,,,127.0475742,37.54162783
서울특별시 성동구 성수동2가 성수일로,,,,127.048846,37.544287
서울특별시 성동구 용답동 마장로,,,,127.0340409,37.56608576
서울특별시 성동구 금호동4가 뚝섬로,,,,127.0475742,37.54162783
서울특별시 성동구 상왕십리동 마장로,,,,127.0340409,37.56608576
서울특별시 성동구 상왕십리동 난계로,,,,127.0242798,37.56382676
서울특별시 성동구 성수동1가 언주로,,,,127.0761178,37.45699035
서울특별시 성동구 성수동1가 서울숲길,,,,127.0410035,37.54796653
서울특별시 성북구 보문동7가 안암로5길,,,,127.0232655,37.58152464
서울특별시 성북구 종암동 종암로,,,,127.0340412,37.60105819
서울특별시 성북구 정릉동 북악산로,,,,127.0195122,37.59891943
서울특별시 성북구 안암동3가 고려대로14길,,,,127.0234342,37.5852868
서울특별시 성북구 삼선동3가 보문로29다길,,,,127.0127489,37.58516013
서울특별시 성북구 하월곡동 화랑로13길,,,,127.040404,37.60683651
서울특별시 성북구 하월곡동 화랑로,,,,127.058477,37.61134628
서울특별시 성북구 장위동 한천로,,,,127.0580019,37.61520618
서울특별시 성북구 동선동4가 아리랑로4길,,,,127.0179162,37.59555218
서울특별시 성북구 안암동5가 안암로,,,,127.0254309,37.5804315
서울특별시 성북구 안암동5가 고려대로,,,,127.0314512,37.58614497
서울특별시 성북구 하월곡동 화랑로5길,,,,127.0395006,37.60465732
서울특별시 성북구 상월곡동 장월로,,,,127.0501074,37.61695878
서울특별시 성북구 장위동 화랑로19길,,,,127.0496227,37.60840101
서울특별시 성북구 장위동 돌곶이로27길,,,,127.0521928,37.61006283
서울특별시 성북구 동선동4가 아리랑로,,,,127.0148027,37.59788096
서울특별시 성북구 성북동 성북로,,,,126.9932505,37.59451093
서울특별시 성북구 돈암동 아리랑로,,,,127.0148027,37.59788096
서울특별시 성북구 동선동4가 동소문로26다길,,,,127.0205694,37.5946829
서울특별시 성북구 정릉동 서경로,,,,127.0109981,37.61624771
서울특별시 성북구 정릉동 보국문로16길,,,,127.0110859,37.61438903
서울특별시 성북구 정릉동 보국문로11길,,,,127.0084602,37.60921191
서울특별시 성북구 돈암동 동소문로,,,,127.021412,37.59855799
서울특별시 성북구 삼선동2가 삼선교로16길,,,,127.0114983,37.58331394
서울특별시 성북구 하월곡동 화랑로11길,,,,127.041392,37.6035075
서울특별시 성북구 하월곡동 오패산로,,,,127.0358281,37.61140012
서울특별시 성북구 보문동1가 보문로30길,,,,127.0193753,37.58946468
서울특별시 성북구 정릉동 보국문로,,,,127.006721,37.61343927
서울특별시 성북구 종암동 월곡로,,,,127.04006,37.59990679
서울특별시 성북구 보문동4가 보문로,,,,127.0152498,37.59071468
서울특별시 성북구 정릉동 솔샘로,,,,127.0050317,37.61091984
서울특별시 성북구 장위동 장월로,,,,127.0501074,37.61695878
서울특별시 성북구 성북동1가 성북로,,,,126.9932505,37.59451093
서울특별시 성북구 안암동1가 보문로30가길,,,,127.020559,37.58970454
서울특별시 성북구 안암동4가 안암로5길,,,,127.0232655,37.58152464
서울특별시 성북구 종암동 회기로,,,,127.0380507,37.59224822
서울특별시 성북구 장위동 화랑로25길,,,,127.0522161,37.60931846
서울특별시 성북구 보문동6가 보문사길,,,,127.0169247,37.5847536
서울특별시 성북구 길음동 길음로7길,,,,127.0227604,37.60371562
서울특별시 성북구 석관동 돌곶이로,,,,127.0596613,37.60876877
서울특별시 성북구 동소문동7가 아리랑로5길,,,,127.0111642,37.6007106
서울특별시 성북구 삼선동5가 삼선교로,,,,127.0084238,37.58766579
서울특별시 성북구 안암동5가 고려대로24길,,,,127.0290931,37.58606592
서울특별시 성북구 정릉동 정릉로,,,,127.0053607,37.60771851
서울특별시 성북구 종암동 종암로30길,,,,127.0336469,37.60252864
서울특별시 성북구 하월곡동 종암로,,,,127.0340412,37.60105819
서울특별시 성북구 장위동 화랑로,,,,127.058477,37.61134628
서울특별시 성북구 안암동5가 고려대로14길,,,,127.0234342,37.5852868
서울특별시 성북구 정릉동 정릉로10길,,,,126.9994321,37.60826495
서울특별시 성북구 길음동 서경로6길,,,,127.0184301,37.60663368
서울특별시 성북구 길음동 동소문로,,,,127.021412,37.59855799
서울특별시 성북구 하월곡동 오패산로3길,,,,127.0334484,37.60881344
서울특별시 성북구 상월곡동 화랑로,,,,127.058477,37.61134628
서울특별시 성북구 장위동 장위로,,,,127.0522259,37.61382116
서울특별시 성북구 석관동 한천로66길,,,,127.0687934,37.60726216
서울특별시 성북구 석관동 한천로,,,,127.0580019,37.61520618
서울특별시 성북구 정릉동 정릉로24길,,,,127.0076188,37.60460483
서울특별시 성북구 길음동 삼양로13길,,,,127.0203606,37.61101221
서울특별시 성북구 하월곡동 동소문로44길,,,,127.029377,37.60594353
서울특별시 성북구 석관동 한천로76길,,,,127.0650603,37.61132068
서울특별시 성북구 동소문동5가 보문로40길,,,,127.014976,37.59199214
서울특별시 성북구 보문동7가 보문로,,,,127.0152498,37.59071468
서울특별시 성북구 정릉동 정릉로26길,,,,127.0129224,37.60288374
서울특별시 성북구 장위동 장위로15길,,,,127.045253,37.61688606
서울특별시 성북구 정릉동 솔샘로25길,,,,127.0063864,37.62047521
서울특별시 성북구 길음동 숭인로,,,,127.0232934,37.61143965
서울특별시 성북구 하월곡동 월계로,,,,127.0386502,37.61382965
