location,,,,경도,위도
서울특별시 성북구 하월곡동 정릉로,,,,127.0053607,37.60771851
서울특별시 성북구 석관동 화랑로,,,,127.058477,37.61134628
서울특별시 성북구 돈암동 북악산로,,,,127.0195122,37.59891943
서울특별시 성북구 정릉동 솔샘로11길,,,,127.0034425,37.61105421
서울특별시 성북구 하월곡동 삼양로,,,,127.0238607,37.60611993
서울특별시 성북구 상월곡동 장월로1길,,,,127.0429648,37.60419691
서울특별시 성북구 삼선동5가 보문로,,,,127.0152498,37.59071468
서울특별시 성북구 안암동4가 안암로,,,,127.0254309,37.5804315
서울특별시 성북구 정릉동 아리랑로,,,,127.0148027,37.59788096
서울특별시 성북구 종암동 종암로3길,,,,127.0346363,37.59318827
서울특별시 성북구 하월곡동 장월로1길,,,,127.0429648,37.60419691
서울특별시 성북구 돈암동 정릉로,,,,127.0053607,37.60771851
서울특별시 성북구 동소문동3가 동소문로,,,,127.021412,37.59855799
서울특별시 성북구 동선동2가 고려대로7길,,,,127.019478,37.58842502
서울특별시 성북구 하월곡동 화랑로14길,,,,127.0431472,37.60069884
서울특별시 성북구 돈암동 정릉로48길,,,,127.0274726,37.60264229
서울특별시 성북구 동선동4가 동소문로,,,,127.021412,37.59855799
서울특별시 성북구 하월곡동 월곡로,,,,127.04006,37.59990679
서울특별시 성북구 동소문동1가 성북로2길,,,,127.0073984,37.58951663
서울특별시 성북구 삼선동1가 삼선교로,,,,127.0084238,37.58766579
서울특별시 성북구 보문동5가 지봉로20길,,,,127.0179178,37.58440635
서울특별시 성북구 길음동 정릉로,,,,127.0053607,37.60771851
서울특별시 성북구 장위동 월계로,,,,127.0386502,37.61382965
서울특별시 성북구 동소문동1가 동소문로,,,,127.021412,37.59855799
서울특별시 성북구 동소문동5가 동소문로,,,,127.021412,37.59855799
서울특별시 성북구 삼선동5가 고려대로5길,,,,127.0190523,37.58827385
서울특별시 성북구 정릉동 동소문로,,,,127.021412,37.59855799
서울특별시 성북구 길음동 길음로13길,,,,127.0183733,37.60896362
서울특별시 성북구 석관동 한천로58길,,,,127.0702372,37.61234997
서울특별시 성북구 성북동 성북로23길,,,,126.9934398,37.59228523
서울특별시 성북구 동소문동3가 보문로,,,,127.0152498,37.59071468
서울특별시 성북구 동선동2가 보문로30길,,,,127.0193753,37.58946468
서울특별시 성북구 길음동 삼양로,,,,127.0238607,37.60611993
서울특별시 성북구 장위동 돌곶이로,,,,127.0596613,37.60876877
서울특별시 송파구 석촌동 가락로,,,,127.1035406,37.49969976
서울특별시 송파구 문정동 문정로4길,,,,127.1255496,37.48401061
서울특별시 송파구 가락동 동남로18길,,,,127.1331809,37.4939201
서울특별시 송파구 문정동 동남로4길,,,,127.1250136,37.48803858
서울특별시 송파구 오금동 중대로,,,,127.1245941,37.49613053
서울특별시 송파구 잠실동 백제고분로7길,,,,127.0822195,37.51077238
서울특별시 송파구 장지동 충민로,,,,127.1275847,37.47988677
서울특별시 송파구 거여동 양산로,,,,127.1436266,37.4910978
서울특별시 송파구 마천동 마천로,,,,127.1414262,37.50191236
서울특별시 송파구 송파동 백제고분로42길,,,,127.1089095,37.50526859
서울특별시 송파구 오금동 마천로,,,,127.1414262,37.50191236
서울특별시 송파구 오금동 동남로,,,,127.1333878,37.49781563
서울특별시 송파구 송파동 오금로,,,,127.1247122,37.50423395
서울특별시 송파구 가락동 송파대로,,,,127.1111824,37.50083927
서울특별시 송파구 문정동 송파대로,,,,127.1111824,37.50083927
서울특별시 송파구 장지동 충민로2길,,,,127.1273583,37.47804975
서울특별시 송파구 잠실동 탄천동로,,,,127.0958971,37.49721957
서울특별시 송파구 신천동 올림픽로,,,,127.1050185,37.51490138
서울특별시 송파구 가락동 송이로,,,,127.121175,37.49704261
서울특별시 송파구 방이동 위례성대로,,,,127.1263309,37.51247982
서울특별시 송파구 거여동 거마로,,,,127.1469116,37.49874991
서울특별시 송파구 잠실동 석촌호수로,,,,127.0936719,37.50708658
서울특별시 송파구 잠실동 올림픽대로,,,,127.0985876,37.52154851
서울특별시 송파구 신천동 오금로,,,,127.1247122,37.50423395
서울특별시 송파구 송파동 송파대로,,,,127.1111824,37.50083927
서울특별시 송파구 송파동 백제고분로,,,,127.0952963,37.5025454
서울특별시 송파구 석촌동 백제고분로,,,,127.0952963,37.5025454
서울특별시 송파구 방이동 백제고분로50길,,,,127.1173062,37.51362188
서울특별시 송파구 오금동 오금로35길,,,,127.1288866,37.50674993
서울특별시 송파구 잠실동 올림픽로12길,,,,127.0844028,37.50724474
서울특별시 송파구 풍납동 풍성로26길,,,,127.1181683,37.53128718
서울특별시 송파구 가락동 문정로,,,,127.1285014,37.48636401
서울특별시 송파구 가락동 양재대로,,,,127.1228626,37.50366927
서울특별시 송파구 가락동 중대로,,,,127.1245941,37.49613053
서울특별시 송파구 방이동 오금로11길,,,,127.1107394,37.51478413
서울특별시 송파구 마천동 성내천로37길,,,,127.1573749,37.49810291
서울특별시 송파구 잠실동 한가람로,,,,127.1030757,37.52319333
서울특별시 송파구 송파동 양재대로,,,,127.1228626,37.50366927
서울특별시 송파구 석촌동 송파대로,,,,127.1111824,37.50083927
서울특별시 송파구 가락동 삼학사로2길,,,,127.10012,37.4958936
서울특별시 송파구 문정동 송이로,,,,127.121175,37.49704261
서울특별시 송파구 장지동 위례순환로,,,,127.1391138,37.47838234
서울특별시 송파구 잠실동 송파대로,,,,127.1111824,37.50083927
서울특별시 송파구 잠실동 올림픽로,,,,127.1050185,37.51490138
서울특별시 송파구 잠실동 백제고분로,,,,127.0952963,37.5025454
서울특별시 송파구 신천동 올림픽로35길,,,,127.1058359,37.51881168
서울특별시 송파구 석촌동 백제고분로39길,,,,127.104665,37.50648927
서울특별시 송파구 가락동 오금로46길,,,,127.1322241,37.49276283
서울특별시 송파구 문정동 새말로,,,,127.1245945,37.48263779
서울특별시 송파구 거여동 양산로4길,,,,127.1452891,37.49048611
서울특별시 송파구 잠실동 올림픽로4길,,,,127.0745094,37.50746349
서울특별시 송파구 풍납동 풍성로25길,,,,127.1202239,37.5340635
서울특별시 송파구 가락동 송파대로28길,,,,127.12036,37.49448917
서울특별시 송파구 오금동 위례성대로,,,,127.1263309,37.51247982
서울특별시 송파구 거여동 수도권제1순환고속도로,,,,127.1361185,37.48600373
서울특별시 송파구 풍납동 한가람로,,,,127.1030757,37.52319333
서울특별시 송파구 삼전동 백제고분로32길,,,,127.0948827,37.50022584
서울특별시 송파구 가락동 양재대로60길,,,,127.117279,37.49884819
서울특별시 송파구 장지동 수도권제1순환고속도로,,,,127.1361185,37.48600373
서울특별시 송파구 방이동 올림픽로37길,,,,127.1080181,37.52307287
서울특별시 송파구 오금동 양재대로,,,,127.1228626,37.50366927
서울특별시 송파구 마천동 성내천로23길,,,,127.1437105,37.50173014
서울특별시 송파구 신천동 송파대로,,,,127.1111824,37.50083927
서울특별시 송파구 풍납동 토성로,,,,127.1148942,37.52980646
서울특별시 송파구 풍납동 강동대로,,,,127.1215349,37.52601568
서울특별시 송파구 풍납동 올림픽로,,,,127.1050185,37.51490138
서울특별시 송파구 풍납동 풍성로,,,,127.1170491,37.53429042
서울특별시 송파구 석촌동 석촌호수로,,,,127.0936719,37.50708658
서울특별시 송파구 삼전동 백제고분로,,,,127.0952963,37.5025454
서울특별시 송파구 문정동 법원로12길,,,,127.1206347,37.48645136
서울특별시 송파구 송파동 위례중앙로,,,,127.1379458,37.47432686
서울특별시 송파구 송파동 송이로,,,,127.121175,37.49704261
서울특별시 송파구 삼전동 백제고분로31길,,,,127.0952573,37.50563525
서울특별시 송파구 가락동 동남로,,,,127.1333878,37.49781563
서울특별시 송파구 가락동 중대로1길,,,,127.1068857,37.49221066
서울특별시 송파구 문정동 중대로,,,,127.1245941,37.49613053
서울특별시 송파구 장지동 송파대로,,,,127.1111824,37.50083927
서울특별시 송파구 장지동 위례중앙로,,,,127.1379458,37.47432686
서울특별시 송파구 장지동 성남대로,,,,127.1266058,37.4689823
서울특별시 송파구 방이동 백제고분로48길,,,,127.1134562,37.51111725
서울특별시 송파구 방이동 백제고분로,,,,127.0952963,37.5025454
서울특별시 송파구 오금동 오금로,,,,127.1247122,37.50423395
서울특별시 송파구 마천동 마천로61길,,,,127.153975,37.49370878
서울특별시 송파구 잠실동 잠실로,,,,127.0964129,37.51003734
서울특별시 송파구 잠실동 삼전로,,,,127.0876522,37.50392907
서울특별시 송파구 잠실동 백제고분로9길,,,,127.0820773,37.50963936
서울특별시 송파구 송파동 오금로18길,,,,127.1102587,37.50958999
서울특별시 송파구 송파동 가락로,,,,127.1035406,37.49969976
서울특별시 송파구 석촌동 가락로11길,,,,127.1035457,37.50200767
서울특별시 송파구 삼전동 삼전로,,,,127.0876522,37.50392907
서울특별시 송파구 가락동 오금로,,,,127.1247122,37.50423395
서울특별시 송파구 문정동 문정로5길,,,,127.1286621,37.48756202
서울특별시 송파구 방이동 올림픽로,,,,127.1050185,37.51490138
서울특별시 송파구 거여동 마천로,,,,127.1414262,37.50191236
서울특별시 송파구 신천동 올림픽로35나길,,,,127.1016025,37.51955847
서울특별시 송파구 삼전동 백제고분로27길,,,,127.0935851,37.50407315
서울특별시 송파구 삼전동 삼학사로,,,,127.0970414,37.50355856
서울특별시 송파구 장지동 위례광장로2길,,,,127.1420066,37.4753364
서울특별시 송파구 방이동 오금로,,,,127.1247122,37.50423395
서울특별시 송파구 방이동 강동대로,,,,127.1215349,37.52601568
서울특별시 송파구 삼전동 삼전로2길,,,,127.0875155,37.50030348
서울특별시 송파구 가락동 중대로2길,,,,127.1107632,37.48764146
서울특별시 송파구 가락동 중대로9길,,,,127.1197229,37.49365878
서울특별시 송파구 문정동 자곡로,,,,127.1044906,37.47430991
서울특별시 송파구 문정동 동남로12길,,,,127.1290723,37.49164196
서울특별시 송파구 방이동 양재대로,,,,127.1228626,37.50366927
서울특별시 송파구 거여동 오금로,,,,127.1247122,37.50423395
서울특별시 송파구 문정동 중대로8길,,,,127.1175495,37.48987358
서울특별시 송파구 문정동 문정로,,,,127.1285014,37.48636401
서울특별시 송파구 장지동 위례서로,,,,127.1396367,37.48158188
서울특별시 송파구 장지동 유통단지길,,,,127.1218567,37.47335632
서울특별시 송파구 마천동 성내천로,,,,127.1387434,37.50064055
서울특별시 송파구 송파동 석촌호수로,,,,127.0936719,37.50708658
서울특별시 송파구 가락동 동남로14길,,,,127.1327404,37.49265361
서울특별시 송파구 가락동 오금로35길,,,,127.1288866,37.50674993
서울특별시 송파구 방이동 양재대로72길,,,,127.1298437,37.50868866
서울특별시 송파구 방이동 오금로27길,,,,127.1189799,37.50864493
서울특별시 송파구 방이동 동남로,,,,127.1333878,37.49781563
서울특별시 양천구 신정동 오목로,,,,126.8489822,37.52323883
서울특별시 양천구 신정동 목동서로,,,,126.8742305,37.527837
서울특별시 양천구 신정동 신월로,,,,126.8460201,37.5207215
서울특별시 양천구 목동 오목로,,,,126.8489822,37.52323883
서울특별시 양천구 신월동 가로공원로,,,,126.8262793,37.53528463
서울특별시 양천구 신월동 신월로,,,,126.8460201,37.5207215
서울특별시 양천구 신정동 목동남로,,,,126.8677573,37.51015111
서울특별시 양천구 신정동 목동동로,,,,126.8723161,37.52814014
서울특별시 양천구 목동 목동중앙본로,,,,126.8695407,37.54118191
서울특별시 양천구 목동 목동중앙북로,,,,126.870581,37.54684506
서울특별시 양천구 신월동 중앙로,,,,126.8542488,37.51709349
서울특별시 양천구 신정동 목동남로4길,,,,126.865404,37.50753103
서울특별시 양천구 목동 등촌로,,,,126.8637666,37.54079754
서울특별시 양천구 신정동 중앙로21길,,,,126.8534986,37.51430458
서울특별시 양천구 신월동 오목로,,,,126.8489822,37.52323883
서울특별시 양천구 신정동 신정중앙로23길,,,,126.8634742,37.52703933
서울특별시 양천구 신정동 신정중앙로,,,,126.8576502,37.52715562
서울특별시 양천구 신정동 중앙로36길,,,,126.8566514,37.51963354
서울특별시 양천구 신월동 화곡로,,,,126.8278661,37.53937973
서울특별시 양천구 신월동 곰달래로14길,,,,126.8371801,37.52948542
서울특별시 양천구 신정동 목동로3길,,,,126.8638949,37.51201187
서울특별시 양천구 목동 목동동로12길,,,,126.8745942,37.52302835
서울특별시 양천구 목동 목동중앙남로,,,,126.8651975,37.54067209
서울특별시 양천구 신월동 월정로,,,,126.8286862,37.54201802
서울특별시 양천구 신정동 목동동로12길,,,,126.8745942,37.52302835
서울특별시 양천구 목동 목동동로,,,,126.8723161,37.52814014
서울특별시 양천구 신월동 남부순환로,,,,126.8435701,37.50690764
서울특별시 양천구 신월동 오목로4길,,,,126.8416487,37.52090795
서울특별시 양천구 신정동 안양천로,,,,126.8797371,37.52806322
서울특별시 양천구 목동 신목로,,,,126.873569,37.52023413
서울특별시 양천구 목동 목동중앙본로7길,,,,126.8672894,37.5396655
서울특별시 양천구 신정동 목동동로8길,,,,126.8720619,37.51656188
서울특별시 양천구 신정동 신목로2길,,,,126.8752595,37.51840762
서울특별시 양천구 신월동 목동중앙서로,,,,126.867966,37.53261911
서울특별시 양천구 신정동 목동동로2길,,,,126.8604153,37.51120122
서울특별시 양천구 목동 목동중앙남로11길,,,,126.8648263,37.53924904
서울특별시 양천구 목동 목동서로,,,,126.8742305,37.527837
서울특별시 양천구 신월동 곰달래로6길,,,,126.8349371,37.52842542
서울특별시 양천구 신월동 곰달래로,,,,126.8335119,37.53010988
서울특별시 양천구 신정동 신목로7길,,,,126.8714456,37.51984337
서울특별시 양천구 신정동 목동로,,,,126.8676148,37.51814476
서울특별시 양천구 신정동 국회대로,,,,126.8623041,37.52963973
서울특별시 양천구 신정동 중앙로,,,,126.8542488,37.51709349
서울특별시 양천구 신정동 목동동로4길,,,,126.8631993,37.51356002
서울특별시 양천구 신월동 월정로50길,,,,126.8323504,37.54155566
서울특별시 양천구 신정동 중앙로32길,,,,126.8572535,37.51944974
서울특별시 양천구 신월동 국회대로,,,,126.8623041,37.52963973
서울특별시 양천구 신정동 오목로30길,,,,126.8544928,37.52327463
서울특별시 양천구 신월동 가로공원로55길,,,,126.8244675,37.53630675
서울특별시 양천구 목동 목동중앙로,,,,126.8735841,37.53837919
서울특별시 양천구 신월동 가로공원로69길,,,,126.8324655,37.53691624
서울특별시 양천구 신정동 신정로,,,,126.8514393,37.51259998
서울특별시 양천구 신정동 신목로,,,,126.873569,37.52023413
서울특별시 양천구 목동 목동로,,,,126.8676148,37.51814476
서울특별시 양천구 목동 목동서로2길,,,,126.8809963,37.53994988
서울특별시 양천구 목동 공항대로,,,,126.8716225,37.54731966
서울특별시 양천구 신월동 남부순환로57길,,,,126.8309751,37.5337297
서울특별시 양천구 목동 목동중앙서로,,,,126.867966,37.53261911
서울특별시 양천구 신월동 남부순환로70길,,,,126.8350923,37.52234517
서울특별시 양천구 신월동 남부순환로72길,,,,126.8366841,37.5204268
서울특별시 양천구 신정동 은행정로,,,,126.8595345,37.52603203
서울특별시 양천구 신정동 신정로5길,,,,126.834998,37.50765633
서울특별시 양천구 신정동 남부순환로,,,,126.8435701,37.50690764
서울특별시 양천구 신월동 곰달래로5길,,,,126.832233,37.53434425
서울특별시 양천구 신월동 오목로3길,,,,126.8386595,37.52374014
서울특별시 양천구 신정동 신정로14길,,,,126.8448509,37.50854539
서울특별시 양천구 신정동 강서로5길,,,,126.848707,37.528259
서울특별시 양천구 목동 안양천로,,,,126.8797371,37.52806322
서울특별시 양천구 목동 국회대로,,,,126.8623041,37.52963973
서울특별시 영등포구 여의도동 의사당대로,,,,126.9183996,37.52633619
서울특별시 영등포구 문래동3가 문래로,,,,126.8919669,37.5181119
서울특별시 영등포구 문래동6가 문래로,,,,126.8919669,37.5181119
서울특별시 영등포구 신길동 신길로42가길,,,,126.9125508,37.50877054
서울특별시 영등포구 도림동 도영로,,,,126.895625,37.50780393
서울특별시 영등포구 양평동1가 양산로,,,,126.894117,37.52467564
서울특별시 영등포구 영등포동7가 국회대로,,,,126.8979022,37.5273496
서울특별시 영등포구 여의도동 은행로,,,,126.925003,37.53009684
서울특별시 영등포구 대림동 대림로,,,,126.9026272,37.49106608
서울특별시 영등포구 여의도동 여의나루로,,,,126.9260642,37.52359408
서울특별시 영등포구 영등포동1가 버드나루로,,,,126.9093711,37.52529015
서울특별시 영등포구 영등포동6가 영신로,,,,126.9089926,37.51276912
서울특별시 영등포구 당산동4가 당산로,,,,126.8944702,37.51528892
서울특별시 영등포구 신길동 대방천로,,,,126.9179052,37.49902991
서울특별시 영등포구 신길동 영등포로86길,,,,126.9223952,37.51134933
서울특별시 영등포구 영등포동3가 영등포로,,,,126.9199291,37.51363569
서울특별시 영등포구 문래동6가 선유서로,,,,126.8834162,37.51704748
서울특별시 영등포구 양평동4가 양평로17길,,,,126.8955983,37.53573067
서울특별시 영등포구 신길동 신풍로,,,,126.9141327,37.49984918
서울특별시 영등포구 신길동 신길로,,,,126.9106253,37.50271805
서울특별시 영등포구 여의도동 63로,,,,126.9376578,37.51934692
서울특별시 영등포구 도림동 도신로,,,,126.9047307,37.50795842
서울특별시 영등포구 영등포동 경인로,,,,126.9050304,37.51621755
서울특별시 영등포구 영등포동8가 영중로41길,,,,126.9049032,37.52865283
서울특별시 영등포구 대림동 도림로54길,,,,126.9020398,37.49534989
서울특별시 영등포구 영등포동3가 경인로,,,,126.9050304,37.51621755
서울특별시 영등포구 영등포동4가 영등포로,,,,126.9199291,37.51363569
서울특별시 영등포구 여의도동 여의공원로,,,,126.9216035,37.52669344
서울특별시 영등포구 당산동3가 당산로,,,,126.8944702,37.51528892
서울특별시 영등포구 문래동3가 당산로4길,,,,126.8975899,37.51697575
서울특별시 영등포구 대림동 도림로38길,,,,126.8979519,37.49155795
서울특별시 영등포구 영등포동1가 영등포로,,,,126.9199291,37.51363569
서울특별시 영등포구 여의도동 국제금융로6길,,,,126.927473,37.52184534
서울특별시 영등포구 여의도동 국제금융로,,,,126.9303121,37.52351697
서울특별시 영등포구 여의도동 경인로,,,,126.9050304,37.51621755
서울특별시 영등포구 당산동4가 국회대로,,,,126.8979022,37.5273496
서울특별시 영등포구 당산동5가 당산로,,,,126.8944702,37.51528892
서울특별시 영등포구 신길동 도림로,,,,126.9020076,37.50657527
서울특별시 영등포구 영등포동4가 경인로,,,,126.9050304,37.51621755
서울특별시 영등포구 여의도동 여의대방로,,,,126.9222548,37.5057029
서울특별시 영등포구 도림동 대방천로,,,,126.9179052,37.49902991
서울특별시 영등포구 신길동 가마산로,,,,126.8992786,37.50108091
서울특별시 영등포구 영등포동3가 영중로,,,,126.9047714,37.52258296
서울특별시 영등포구 영등포동8가 영중로,,,,126.9047714,37.52258296
서울특별시 영등포구 여의도동 여의대로,,,,126.9293192,37.52882178
서울특별시 영등포구 양평동6가 노들로,,,,126.907302,37.53335252
서울특별시 영등포구 신길동 도신로,,,,126.9047307,37.50795842
서울특별시 영등포구 대림동 디지털로,,,,126.8983501,37.4882571
서울특별시 영등포구 영등포동6가 양산로,,,,126.894117,37.52467564
서울특별시 영등포구 도림동 도신로29길,,,,126.9052195,37.50956997
서울특별시 영등포구 문래동3가 경인로89길,,,,126.9004438,37.51480116
서울특별시 영등포구 양평동2가 영등포로3길,,,,126.8834631,37.52466389
서울특별시 영등포구 영등포동2가 영등포로,,,,126.9199291,37.51363569
서울특별시 영등포구 영등포동4가 영중로,,,,126.9047714,37.52258296
서울특별시 영등포구 여의도동 여의서로,,,,126.9130456,37.53365622
서울특별시 영등포구 여의도동 여의동로,,,,126.9371645,37.51778585
서울특별시 영등포구 문래동3가 문래로30길,,,,126.9006207,37.51692337
서울특별시 영등포구 문래동3가 선유로,,,,126.8903108,37.52481482
서울특별시 영등포구 문래동6가 선유로11길,,,,126.8867845,37.51839933
서울특별시 영등포구 양평동3가 선유로,,,,126.8903108,37.52481482
서울특별시 영등포구 신길동 영등포로,,,,126.9199291,37.51363569
서울특별시 영등포구 신길동 여의대방로43길,,,,126.9224095,37.50625304
서울특별시 영등포구 영등포동1가 노들로,,,,126.907302,37.53335252
서울특별시 영등포구 영등포동3가 영등포로50길,,,,126.9089744,37.51836479
서울특별시 영등포구 영등포동5가 영등포로,,,,126.9199291,37.51363569
서울특별시 영등포구 영등포동7가 양산로,,,,126.894117,37.52467564
서울특별시 영등포구 당산동6가 노들로,,,,126.907302,37.53335252
서울특별시 영등포구 신길동 도신로56길,,,,126.916194,37.5098699
서울특별시 영등포구 대림동 대방천로,,,,126.9179052,37.49902991
서울특별시 영등포구 영등포동 영신로9길,,,,126.9060868,37.51143441
서울특별시 영등포구 영등포동6가 영등포로,,,,126.9199291,37.51363569
서울특별시 영등포구 문래동2가 도림로,,,,126.9020076,37.50657527
서울특별시 영등포구 양평동1가 영등포로12길,,,,126.887483,37.52142587
서울특별시 영등포구 대림동 시흥대로,,,,126.907666,37.49082363
서울특별시 영등포구 대림동 도림로,,,,126.9020076,37.50657527
서울특별시 영등포구 당산동2가 영등포로,,,,126.9199291,37.51363569
서울특별시 영등포구 문래동1가 경인로,,,,126.9050304,37.51621755
서울특별시 영등포구 문래동1가 도림로,,,,126.9020076,37.50657527
서울특별시 영등포구 문래동5가 선유로9길,,,,126.8865824,37.51756339
서울특별시 영등포구 문래동5가 도림천로,,,,126.8967481,37.49058823
서울특별시 영등포구 신길동 신풍로17길,,,,126.9165136,37.50056079
서울특별시 영등포구 신길동 여의대방로43나길,,,,126.9215356,37.50672094
서울특별시 영등포구 신길동 여의대방로,,,,126.9222548,37.5057029
서울특별시 영등포구 대림동 도신로,,,,126.9047307,37.50795842
서울특별시 영등포구 영등포동 영신로8길,,,,126.9097677,37.51281052
서울특별시 영등포구 영등포동2가 버드나루로,,,,126.9093711,37.52529015
서울특별시 영등포구 영등포동4가 영중로3길,,,,126.9052243,37.51679882
서울특별시 영등포구 영등포동8가 국회대로,,,,126.8979022,37.5273496
서울특별시 영등포구 여의도동 국회대로62길,,,,126.9170829,37.52648439
서울특별시 영등포구 당산동1가 당산로,,,,126.8944702,37.51528892
서울특별시 영등포구 양평동1가 영등포로,,,,126.9199291,37.51363569
서울특별시 영등포구 양평동5가 양평로,,,,126.8915473,37.53935248
서울특별시 영등포구 영등포동1가 경인로,,,,126.9050304,37.51621755
서울특별시 영등포구 여의도동 국회대로,,,,126.8979022,37.5273496
서울특별시 영등포구 여의도동 올림픽대로,,,,126.9103427,37.52888976
서울특별시 영등포구 당산동1가 영등포로,,,,126.9199291,37.51363569
서울특별시 영등포구 당산동3가 국회대로,,,,126.8979022,37.5273496
서울특별시 영등포구 양평동1가 선유서로,,,,126.8834162,37.51704748
서울특별시 영등포구 양평동2가 선유서로,,,,126.8834162,37.51704748
서울특별시 영등포구 양화동 올림픽대로,,,,126.9103427,37.52888976
서울특별시 영등포구 신길동 신길로28길,,,,126.9132662,37.50188569
서울특별시 영등포구 당산동1가 양산로,,,,126.894117,37.52467564
서울특별시 영등포구 당산동 노들로,,,,126.907302,37.53335252
서울특별시 영등포구 문래동3가 영등포로28길,,,,126.8986562,37.51981271
서울특별시 영등포구 문래동3가 도림로,,,,126.9020076,37.50657527
서울특별시 영등포구 양평동2가 오목로,,,,126.880234,37.52383416
서울특별시 영등포구 양평동4가 양평로,,,,126.8915473,37.53935248
서울특별시 영등포구 대림동 도영로,,,,126.895625,37.50780393
서울특별시 영등포구 영등포동5가 양산로,,,,126.894117,37.52467564
서울특별시 영등포구 문래동2가 경인로,,,,126.9050304,37.51621755
서울특별시 영등포구 문래동3가 당산로,,,,126.8944702,37.51528892
서울특별시 영등포구 양평동2가 영등포로,,,,126.9199291,37.51363569
서울특별시 영등포구 양평동3가 국회대로,,,,126.8979022,37.5273496
서울특별시 영등포구 양평동3가 선유동2로,,,,126.8965452,37.5323057
서울특별시 영등포구 양평동4가 선유로,,,,126.8903108,37.52481482
서울특별시 영등포구 양평동5가 양평로28길,,,,126.8924299,37.54164354
서울특별시 영등포구 신길동 영등포로84길,,,,126.9221192,37.5106725
서울특별시 영등포구 대림동 신길로,,,,126.9106253,37.50271805
서울특별시 영등포구 대림동 도림천로,,,,126.8967481,37.49058823
서울특별시 용산구 용문동 효창원로,,,,126.9548985,37.535537
서울특별시 용산구 이촌동 이촌로75길,,,,126.9748876,37.52054735
서울특별시 용산구 청파동2가 청파로47길,,,,126.9689486,37.54515932
서울특별시 용산구 원효로1가 원효로,,,,126.9520038,37.53174601
서울특별시 용산구 이태원동 소월로,,,,126.9777038,37.55452418
서울특별시 용산구 갈월동 한강대로,,,,126.9745278,37.53698366
서울특별시 용산구 용산동5가 서빙고로,,,,126.9679396,37.52507071
서울특별시 용산구 한남동 대사관로,,,,127.0028142,37.53353165
서울특별시 용산구 이태원동 녹사평대로26길,,,,126.9916842,37.53119641
서울특별시 용산구 이촌동 이촌로,,,,126.9586409,37.52342955
서울특별시 용산구 원효로4가 강변북로,,,,126.9819392,37.51601053
서울특별시 용산구 한강로2가 한강대로,,,,126.9745278,37.53698366
서울특별시 용산구 용산동4가 녹사평대로,,,,126.9868619,37.53581076
서울특별시 용산구 한강로2가 한강대로21길,,,,126.9637463,37.52654726
서울특별시 용산구 이태원동 보광로,,,,126.9946821,37.53310363
서울특별시 용산구 한남동 독서당로,,,,127.0089573,37.53419808
서울특별시 용산구 서빙고동 서빙고로,,,,126.9679396,37.52507071
서울특별시 용산구 원효로1가 백범로,,,,126.9620039,37.53935027
서울특별시 용산구 한강로2가 한강대로23길,,,,126.9663467,37.52847203
서울특별시 용산구 한강로3가 한강대로21나길,,,,126.9639382,37.52843912
서울특별시 용산구 한남동 한남대로,,,,127.0050263,37.53758323
서울특별시 용산구 한강로3가 새창로,,,,126.962823,37.53414161
